FIPS_ST,FIPS_CTY,CPOPARST,AG_ARRST,JURFLAG,COVIND,GRNDTOT,P1TOT,P1VLNT,P1PRPTY,MURDER,RAPE,ROBBERY,AGASSLT,BURGLRY,LARCENY,MVTHEFT,ARSON,OTHASLT,FRGYCNT,FRAUD,EMBEZL,STLNPRP,VANDLSM,WEAPONS,COMVICE,SEXOFF,DRUGTOT,DRGSALE,COCSALE,MJSALE,SYNSALE,OTHSALE,DRGPOSS,COCPOSS,MJPOSS,SYNPOSS,OTHPOSS,GAMBLE,BOOKMKG,NUMBERS,OTGAMBL,OFAGFAM,DUI,LIQUOR,DRUNK,DISORDR,VAGRANT,ALLOTHR,SUSPICN,CURFEW,RUNAWAY
04,013,4248828,18,Multiple counties,99.3563,136056,29478,6461,23016,143,217,1306,4794,2375,19679,892,70,14578,844,1401,330,962,5449,1791,339,829,16836,1801,617,514,211,460,14318,2440,6967,1610,3301,3,3,0,0,510,14072,4152,80,6694,314,35823,1,776,795
04,015,206065,5,One cnty,97.6541,12276,1813,322,1491,13,13,36,259,187,1212,88,4,813,58,73,1,47,390,80,33,55,1535,105,28,15,54,8,1357,101,553,212,492,0,0,0,0,510,569,305,54,493,1,5238,0,31,175
04,017,108624,6,One cnty,100.0,4831,993,224,769,5,5,4,210,47,686,34,2,322,18,27,0,7,91,40,1,4,678,102,1,58,6,37,576,6,342,32,195,0,0,0,0,92,567,250,0,298,2,1416,0,21,5
04,019,1017936,9,One cnty,99.4374,46978,8988,1347,7641,35,40,387,885,789,6576,248,27,5561,70,215,10,203,2341,450,1,141,5286,437,86,92,234,25,4827,197,2859,1441,330,0,0,0,0,90,3084,1944,64,2706,7,13920,1,135,1761
04,021,413481,11,Multiple counties,99.1021,11920,2045,562,1482,18,33,50,460,224,1127,122,9,1369,31,84,0,28,507,104,1,71,1337,219,12,129,42,37,1119,117,621,173,207,0,0,0,0,179,661,442,33,880,5,3994,0,58,92
04,023,46373,3,One cnty,100.0,1523,268,43,225,0,0,2,41,27,189,9,0,105,2,24,0,1,15,11,0,6,202,29,0,21,6,1,173,2,161,6,4,0,0,0,0,84,123,26,0,171,0,433,0,1,49
04,025,227945,10,Multiple counties,100.0,9737,1512,271,1242,5,5,24,237,157,993,77,14,902,45,91,6,17,430,118,10,70,1857,196,36,76,32,52,1661,110,1073,323,154,0,0,0,0,38,704,373,0,690,4,2665,0,33,171
04,027,206201,6,One cnty,100.0,5379,917,187,729,6,8,15,158,55,630,32,12,583,6,42,10,27,349,57,1,24,396,25,1,13,2,9,368,4,254,18,92,0,0,0,0,184,343,164,0,320,2,1949,0,3,0
04,777,0,23,One cnty,100.0,39960,2627,1890,737,12,21,22,1836,87,548,76,27,1810,34,55,0,51,526,313,0,85,1365,155,25,47,42,41,1210,117,652,235,206,7,0,0,7,742,2772,1268,16105,3178,29,8717,139,70,68
05,001,18305,4,One cnty,99.8998,492,75,20,55,0,2,0,18,7,48,0,0,80,1,0,0,1,7,6,0,0,87,6,1,3,0,2,81,2,50,4,25,0,0,0,0,0,21,8,20,5,0,181,0,0,0
05,003,20629,3,One cnty,100.0,373,133,31,102,2,1,0,28,8,93,1,0,49,2,3,0,0,8,4,0,0,41,3,0,3,0,0,38,1,26,2,9,0,0,0,0,1,37,2,13,0,4,75,0,1,0
05,005,40925,6,One cnty,99.8528,1274,166,18,148,0,2,0,16,26,111,11,0,124,12,15,0,0,34,8,0,0,161,29,0,3,2,24,132,2,60,3,67,0,0,0,0,5,50,66,4,54,0,573,0,0,1
05,007,248057,17,One cnty,100.0,12661,1346,312,1034,6,33,17,256,120,877,33,4,1045,79,77,14,98,125,38,14,27,1745,192,6,86,3,97,1504,30,1052,67,355,0,0,0,0,19,852,262,359,127,17,6413,0,1,3
05,009,37259,3,One cnty,99.8253,1786,309,154,155,2,7,4,141,29,120,6,0,120,9,36,0,12,11,9,0,1,232,13,1,2,0,10,219,1,81,9,128,0,0,0,0,26,167,30,112,22,0,687,0,0,3
05,011,11008,2,One cnty,100.0,123,38,12,26,2,0,3,7,16,10,0,0,46,2,0,0,0,3,5,0,0,15,8,0,2,0,6,7,2,0,0,5,0,0,0,0,1,0,0,0,1,0,12,0,0,0
05,013,5204,2,One cnty,100.0,60,19,9,10,0,0,0,9,7,3,0,0,7,0,0,0,1,0,0,0,0,7,1,0,0,0,1,6,1,4,0,1,0,0,0,0,0,8,3,4,0,0,11,0,0,0
05,015,27714,4,One cnty,100.0,1003,113,41,72,3,4,3,31,14,52,6,0,109,3,2,0,1,2,3,0,0,57,3,0,3,0,0,54,3,31,3,17,0,0,0,0,0,124,2,126,27,0,434,0,0,0
05,017,10872,4,One cnty,100.0,187,35,9,26,0,1,2,6,12,14,0,0,30,1,1,0,9,3,8,0,0,29,0,0,0,0,0,29,4,23,2,0,0,0,0,0,1,23,0,5,0,0,42,0,0,0
05,019,22553,6,One cnty,100.0,518,158,32,126,0,0,5,27,10,115,1,0,63,0,2,0,5,9,3,0,0,65,6,0,5,0,1,59,6,33,2,18,0,0,0,0,6,40,13,87,13,1,52,0,0,0
05,021,14916,3,One cnty,100.0,367,53,17,36,1,1,0,15,14,21,1,0,49,1,5,0,2,5,3,0,0,141,6,0,3,1,2,135,6,62,23,44,0,0,0,0,1,24,2,5,6,0,70,0,0,0
05,023,25195,4,Multiple counties,100.0,665,117,38,79,0,3,0,35,10,66,3,0,117,5,10,0,1,12,7,0,0,132,18,0,13,0,5,114,1,54,10,49,0,0,0,0,2,59,15,59,8,0,121,0,0,0
05,025,8232,2,One cnty,100.0,21,6,0,6,0,0,0,0,3,3,0,0,4,0,0,0,0,0,1,0,0,3,1,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,5,0,0,0
05,027,23971,3,One cnty,100.0,955,133,31,102,2,1,2,26,28,68,5,1,30,0,21,0,0,3,5,0,0,44,12,0,9,0,3,32,2,18,0,12,0,0,0,0,0,44,5,29,34,1,604,0,0,1
05,029,20958,4,One cnty,100.0,1336,149,14,135,0,2,0,12,17,112,6,0,118,16,35,0,8,24,7,0,0,349,62,1,13,9,39,287,18,121,11,137,0,0,0,0,4,110,2,45,3,1,465,0,0,0
05,031,105868,9,One cnty,100.0,8967,936,198,738,6,12,33,147,151,552,34,1,497,43,31,0,77,63,35,0,6,1095,220,3,111,7,99,875,32,521,26,296,0,0,0,0,2,327,66,220,38,7,5507,0,17,0
05,033,61600,5,One cnty,100.0,4011,447,106,341,2,11,7,86,101,223,17,0,210,27,13,3,25,19,10,0,10,169,25,4,13,4,4,142,12,69,21,40,0,0,0,0,6,171,18,173,19,3,2655,0,5,28
05,035,48538,4,One cnty,100.0,3980,659,245,414,16,15,36,178,87,310,10,7,474,33,36,0,74,60,64,0,3,517,152,54,32,4,62,365,56,228,8,73,0,0,0,0,4,133,5,263,71,184,1303,0,74,23
05,037,17164,3,One cnty,100.0,877,87,14,73,0,1,0,13,21,50,1,1,54,4,5,0,4,14,15,0,0,119,7,0,3,1,3,112,3,79,0,30,0,0,0,0,6,30,26,83,12,4,414,0,0,0
05,039,7509,2,One cnty,100.0,472,54,15,39,0,0,0,15,22,17,0,0,34,3,22,0,2,5,3,0,0,33,18,3,14,0,1,15,0,9,3,3,0,0,0,0,0,16,0,1,1,0,298,0,0,0
05,041,11766,4,One cnty,69.0039,389,83,37,47,0,0,3,33,11,35,1,0,54,4,3,0,1,8,3,0,1,41,3,0,2,0,1,38,0,27,1,10,0,0,0,0,0,30,3,21,7,0,129,0,0,0
05,043,18788,3,One cnty,100.0,528,134,32,102,2,0,5,25,14,86,2,0,79,2,6,0,2,11,9,0,0,99,19,1,9,2,7,80,3,49,4,24,0,0,0,0,2,67,8,24,8,0,77,0,0,0
05,045,122846,7,Multiple counties,100.0,4137,675,128,547,5,17,13,93,34,499,14,0,568,19,31,0,94,43,20,7,0,654,51,3,31,0,17,596,33,374,41,148,0,0,0,0,20,239,52,158,113,7,1432,0,1,4
05,047,17604,4,One cnty,100.0,749,139,35,104,0,2,0,33,35,53,11,5,127,0,14,0,7,24,5,0,1,92,4,2,1,0,1,88,1,40,0,47,0,0,0,0,3,65,4,87,6,0,175,0,0,0
05,049,11242,3,Multiple counties,100.0,260,26,10,16,0,1,0,9,2,14,0,0,30,1,0,0,1,2,2,0,0,22,9,0,1,2,6,13,0,8,1,4,0,0,0,0,1,34,2,24,23,0,92,0,0,0
05,051,97312,2,One cnty,100.0,4907,938,204,734,4,16,12,172,95,604,33,2,348,38,56,0,3,69,40,5,9,177,8,5,1,1,1,166,8,84,9,65,0,0,0,0,1,129,177,278,172,3,2462,0,2,0
05,053,18131,2,One cnty,100.0,350,67,15,52,0,1,1,13,4,48,0,0,60,1,13,0,3,8,1,0,0,87,4,0,1,1,2,83,4,40,4,35,0,0,0,0,1,19,3,10,3,0,74,0,0,0
05,055,44575,3,One cnty,100.0,3576,435,56,379,0,17,3,36,69,298,12,0,207,21,74,0,21,33,16,0,4,483,68,1,15,2,50,415,2,157,24,232,0,0,0,0,32,112,20,240,28,0,1825,0,22,3
05,057,21965,2,One cnty,100.0,1594,220,80,140,2,1,10,67,12,123,5,0,251,6,5,4,5,47,3,0,4,99,13,0,8,0,5,86,12,38,4,32,0,0,0,0,0,53,10,36,24,0,819,0,7,1
05,059,33460,2,One cnty,100.0,1168,120,23,97,0,0,2,21,9,86,2,0,7,2,0,0,0,9,8,0,0,113,7,7,0,0,0,100,15,51,3,31,0,0,0,0,22,97,4,40,41,5,700,0,0,0
05,061,13193,4,One cnty,100.0,513,91,17,74,0,1,0,16,10,64,0,0,42,6,0,0,3,8,3,0,0,140,24,5,6,1,12,116,3,82,4,27,0,0,0,0,0,31,2,2,0,0,185,0,0,0
05,063,36910,2,One cnty,100.0,850,161,37,124,0,1,0,36,18,99,6,1,116,4,1,0,12,34,5,0,0,265,59,1,35,1,22,206,7,107,4,88,0,0,0,0,4,38,1,20,7,0,182,0,0,0
05,065,13388,1,One cnty,100.0,212,18,8,10,0,0,0,8,3,6,1,0,47,0,1,0,3,4,3,0,0,20,4,0,2,0,2,16,0,9,1,6,0,0,0,0,1,31,0,20,1,0,63,0,0,0
05,067,17186,6,One cnty,100.0,616,100,23,77,0,1,1,21,11,62,4,0,82,0,1,0,4,10,10,0,0,96,12,1,6,1,4,84,2,40,7,35,0,0,0,0,4,54,0,28,19,0,208,0,0,0
05,069,70411,5,One cnty,100.0,3396,507,132,375,3,10,17,102,44,325,5,1,354,12,5,0,23,64,54,0,3,169,2,0,1,0,1,165,19,115,3,28,0,0,0,0,1,111,156,18,20,4,1895,0,0,0
05,071,26240,3,One cnty,100.0,929,141,21,120,0,4,1,16,18,98,4,0,90,0,7,0,2,9,12,0,1,85,10,0,1,0,9,75,2,40,0,33,0,0,0,0,5,46,1,36,4,0,490,0,0,0
05,073,6870,3,One cnty,94.9248,97,11,1,10,0,0,1,0,1,9,0,0,11,0,0,0,1,1,1,0,0,21,9,1,7,0,1,12,0,11,0,1,0,0,0,0,0,10,0,6,0,0,35,0,0,0
05,075,16625,5,One cnty,100.0,339,63,24,39,0,2,0,22,15,24,0,0,51,1,1,0,1,7,1,0,0,95,17,0,3,0,14,78,3,30,1,44,0,0,0,0,1,15,8,15,8,0,72,0,0,0
05,077,9504,2,One cnty,100.0,456,37,9,28,0,0,0,9,7,19,2,0,85,4,10,0,3,11,1,0,0,89,17,5,10,0,2,72,12,49,1,10,0,0,0,0,4,54,4,23,12,4,115,0,0,0
05,079,13760,2,One cnty,100.0,142,22,8,14,0,0,0,8,4,9,1,0,42,0,0,0,1,0,0,0,0,25,8,1,6,0,1,17,1,13,0,3,0,0,0,0,0,7,0,9,3,0,33,0,0,0
05,081,12333,2,One cnty,100.0,153,27,8,19,0,2,0,6,10,9,0,0,23,2,0,0,3,9,1,0,0,19,6,0,4,1,1,13,1,6,1,5,0,0,0,0,0,16,0,12,14,0,27,0,0,0
05,083,21579,3,One cnty,100.0,534,77,23,54,1,0,0,22,15,36,3,0,52,1,11,0,13,1,11,0,0,152,46,0,19,7,20,106,0,53,13,40,0,0,0,0,1,39,5,25,7,1,138,0,0,0
05,085,72191,7,One cnty,100.0,2470,417,133,284,3,16,20,94,67,197,20,0,343,26,34,0,17,55,25,0,3,352,41,7,13,2,19,311,21,157,13,120,0,0,0,0,10,175,43,71,86,5,802,0,6,0
05,087,15770,1,One cnty,100.0,213,26,11,15,0,3,0,8,5,9,1,0,27,1,2,0,6,4,1,0,0,70,8,0,5,0,3,62,2,39,6,15,0,0,0,0,0,5,6,19,0,1,45,0,0,0
05,089,16079,3,One cnty,100.0,308,61,22,39,0,0,2,20,11,28,0,0,64,0,0,0,0,8,1,0,0,47,2,0,2,0,0,45,1,17,6,21,0,0,0,0,0,22,3,14,1,0,87,0,0,0
05,091,43948,2,One cnty,100.0,3288,680,80,600,5,9,20,46,69,514,17,0,375,40,15,0,45,72,33,0,7,387,7,3,0,1,3,378,25,155,24,174,0,0,0,0,31,199,4,56,194,17,1114,0,18,1
05,093,43193,9,One cnty,99.7322,1907,482,189,293,15,9,45,120,73,205,14,1,323,13,37,0,2,72,56,0,1,282,21,3,6,6,6,261,34,115,19,93,2,0,0,0,14,53,22,33,103,4,398,0,5,4
05,095,7256,3,One cnty,100.0,141,19,11,8,0,0,1,10,2,6,0,0,55,0,0,0,1,4,1,0,0,22,1,0,1,0,0,21,2,14,3,2,0,0,0,0,0,11,0,3,2,0,23,0,0,0
05,097,8822,1,Multiple counties,33.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,099,8470,2,One cnty,0.0,274,41,12,29,0,1,1,10,5,23,1,0,29,2,2,0,3,4,2,0,0,38,6,0,2,0,2,32,2,17,2,12,0,0,0,0,1,17,4,15,6,1,109,0,1,0
05,101,7827,2,One cnty,94.3018,200,26,12,14,0,2,0,10,5,9,0,0,34,0,0,0,6,0,5,0,0,39,8,0,4,0,4,31,0,20,1,10,0,0,0,0,1,6,0,5,1,0,75,0,0,0
05,103,24009,4,One cnty,100.0,170,30,10,20,0,1,1,8,5,15,0,0,20,0,0,0,1,3,1,0,0,31,0,0,0,0,0,31,2,18,2,9,0,0,0,0,0,4,14,0,3,0,63,0,0,0
05,105,10129,2,One cnty,100.0,166,27,12,15,0,1,0,11,5,9,0,1,10,0,0,0,2,2,0,0,0,5,3,0,1,1,1,1,0,0,0,1,0,0,0,0,0,16,14,16,0,4,70,0,0,0
05,107,19094,3,One cnty,62.428,782,249,76,174,0,8,13,54,27,135,10,2,135,0,6,0,1,31,17,0,1,55,34,0,21,3,9,21,2,11,1,8,0,0,0,0,2,25,2,11,6,0,237,0,3,0
05,109,10769,3,Multiple counties,100.0,241,32,7,25,0,0,0,7,8,17,0,0,33,1,1,0,0,3,4,0,0,73,9,0,2,4,3,64,2,29,9,24,0,0,0,0,2,22,10,11,5,0,44,0,0,0
05,111,23925,7,One cnty,94.3824,1860,174,35,139,1,5,4,25,32,104,2,1,122,9,13,0,2,20,11,0,1,292,41,0,15,4,22,251,1,106,13,131,0,0,0,0,7,57,17,117,11,0,1007,0,0,0
05,113,20111,2,One cnty,100.0,718,112,25,87,0,4,0,21,15,71,0,1,83,11,4,0,4,15,7,0,0,98,32,0,18,4,10,66,2,45,3,16,0,0,0,0,0,50,22,33,9,1,264,0,5,0
05,115,63600,6,One cnty,100.0,1936,393,87,306,0,2,7,78,26,268,12,0,231,4,21,2,37,12,30,2,0,321,15,0,12,1,2,294,7,137,16,134,0,0,0,0,2,210,21,186,32,2,423,0,1,6
05,117,8203,4,One cnty,99.4098,67,14,9,5,0,1,1,7,0,4,0,1,15,0,0,0,4,1,0,0,0,20,2,0,2,0,0,18,1,6,1,10,0,0,0,0,0,1,0,0,2,0,10,0,0,0
05,119,396802,12,Multiple counties,100.0,31632,3880,970,2910,37,27,191,715,346,2456,105,3,1955,224,265,41,430,158,241,224,13,2522,210,49,98,13,50,2284,271,1337,86,590,4,0,0,0,84,679,278,1373,565,458,18097,0,137,4
05,121,17357,2,One cnty,100.0,306,63,12,51,0,2,0,10,5,45,1,0,42,0,6,0,2,5,5,0,0,69,0,0,0,0,0,69,2,29,3,35,0,0,0,0,0,25,1,15,5,1,67,0,0,0
05,123,26262,4,One cnty,99.1166,597,171,45,126,0,3,14,28,15,102,5,4,67,7,3,0,5,13,23,0,0,189,68,11,53,0,4,121,14,97,2,8,0,0,0,0,2,8,0,10,20,0,80,0,0,0
05,125,116818,4,One cnty,100.0,2526,569,113,456,1,2,10,100,46,390,20,0,373,35,22,0,54,45,14,2,1,303,21,2,12,3,4,279,24,149,17,89,0,0,0,0,8,204,31,130,92,8,635,0,0,0
05,127,9979,2,One cnty,100.0,383,46,9,37,0,0,0,9,13,21,3,0,40,2,13,0,0,3,4,0,0,82,13,1,2,2,8,69,1,41,1,26,0,0,0,0,2,29,1,17,1,0,143,0,0,0
05,129,7802,1,One cnty,100.0,68,4,2,2,0,0,0,2,0,2,0,0,21,0,0,0,0,2,1,0,0,19,1,0,1,0,0,18,1,12,1,4,0,0,0,0,0,6,1,0,2,0,12,0,0,0
05,131,128465,6,One cnty,99.1531,10158,1265,338,926,4,12,34,288,102,813,8,3,598,68,73,0,73,38,62,17,17,962,378,21,127,26,205,579,11,313,72,182,2,0,0,0,3,343,44,1097,206,70,5050,0,58,111
05,133,17306,2,One cnty,100.0,497,93,18,75,1,1,0,16,10,63,0,2,26,0,9,0,1,11,2,0,0,82,6,0,6,0,0,76,0,49,1,26,0,0,0,0,1,40,31,16,5,0,180,0,0,0
05,135,17939,6,Multiple counties,41.5575,574,71,15,56,0,1,1,14,11,43,1,0,76,2,3,0,5,4,4,0,0,92,13,0,3,0,10,79,2,41,7,28,0,0,0,0,2,64,4,71,23,1,151,0,0,0
05,137,12459,2,One cnty,100.0,333,60,20,40,0,2,0,18,5,35,0,0,58,1,4,0,4,4,4,0,0,59,11,0,7,2,2,48,0,32,0,16,0,0,0,0,2,42,3,13,3,0,76,0,0,0
05,139,39837,2,One cnty,100.0,1300,339,118,221,6,0,10,102,64,146,11,0,177,10,6,0,3,13,16,0,1,142,3,0,1,0,2,139,14,74,14,37,0,0,0,0,1,90,100,0,73,0,329,0,0,0
05,141,16969,4,Multiple counties,100.0,221,43,14,29,1,0,0,13,5,20,4,0,42,1,0,0,0,6,0,0,1,25,3,1,1,0,1,22,0,14,1,7,0,0,0,0,2,15,4,5,3,0,74,0,0,0
05,143,236972,11,One cnty,66.5412,11507,1620,418,1202,10,21,38,349,180,972,46,4,1138,66,89,3,251,131,77,12,13,1725,104,9,46,5,44,1604,72,1029,51,452,0,0,0,0,14,1078,244,1054,325,99,3533,0,16,19
05,145,79470,12,One cnty,69.2312,2583,378,96,282,1,7,7,80,43,231,7,1,360,14,20,1,29,37,25,3,2,406,69,2,33,2,32,335,12,181,14,128,0,0,0,0,5,145,26,142,41,11,931,0,4,3
05,147,6641,3,One cnty,100.0,53,17,6,11,0,2,0,4,6,3,2,0,16,0,0,0,0,2,0,0,0,10,3,0,0,0,3,7,0,5,0,2,0,0,0,0,0,1,0,1,1,0,5,0,0,0
05,149,21609,5,One cnty,100.0,470,77,30,47,4,0,3,23,16,26,2,3,71,1,2,0,5,9,6,0,0,80,8,1,2,0,5,72,1,35,4,32,0,0,0,0,1,39,5,44,2,0,128,0,0,0
06,001,1652981,26,One cnty,100.0,42051,8146,3452,4694,73,110,880,2389,960,2578,1121,35,4089,152,128,71,653,1036,1015,770,450,8803,1272,451,537,0,284,7531,3349,183,0,3998,8,0,0,8,10,5466,65,1803,183,97,9024,0,3,78
06,003,1094,2,One cnty,100.0,60,4,3,1,0,0,0,3,0,0,1,0,4,0,0,0,0,3,3,0,0,8,1,0,1,0,0,7,1,1,0,5,0,0,0,0,0,20,0,1,0,0,17,0,0,0
06,005,36579,6,One cnty,100.0,1062,139,81,58,0,0,3,78,23,18,17,0,47,8,6,1,12,5,17,0,3,163,47,5,33,0,9,116,65,8,0,43,0,0,0,0,0,178,3,73,0,0,405,0,1,1
06,007,224973,13,One cnty,100.0,11645,1483,617,866,6,20,41,550,170,489,187,20,851,39,45,3,124,164,195,2,47,2269,129,21,50,0,58,2140,748,113,0,1279,0,0,0,0,10,1283,193,1414,43,119,3359,0,0,0
06,009,44398,5,One cnty,100.0,1517,238,166,72,3,5,7,151,26,26,17,3,200,2,2,1,8,28,36,0,14,330,82,2,74,0,6,248,153,24,0,71,0,0,0,0,0,249,3,39,9,0,358,0,0,0
06,011,21343,6,One cnty,100.0,1087,118,76,42,0,1,1,74,9,15,18,0,60,5,8,0,10,16,10,0,11,192,14,2,10,0,2,178,94,11,0,73,0,0,0,0,0,175,2,47,5,0,428,0,0,0
06,013,1134344,30,One cnty,99.8818,25874,6027,2478,3549,89,95,463,1831,1065,1466,974,43,2506,143,164,44,707,351,823,80,232,5074,730,221,172,0,337,4344,2747,103,0,1494,0,0,0,0,4,2896,31,1458,132,26,5176,0,0,0
06,015,26816,3,One cnty,100.0,1364,261,155,106,0,3,5,147,42,31,30,3,116,2,6,0,13,14,34,0,4,199,14,4,4,0,6,185,45,13,0,127,0,0,0,0,0,154,0,300,2,7,252,0,0,0
06,017,183862,7,One cnty,100.0,5170,790,425,365,4,10,33,378,132,181,46,6,465,21,67,8,64,77,110,6,31,1190,86,24,24,0,38,1104,341,78,0,685,0,0,0,0,0,810,50,389,21,13,1058,0,0,0
06,019,976874,24,One cnty,100.0,36455,8034,4099,3935,36,82,540,3441,1458,2121,306,50,3110,106,126,21,708,534,1131,84,276,4867,512,102,219,0,191,4355,2012,242,0,2101,2,0,0,2,11,3310,112,1600,247,145,12022,0,3,6
06,021,27808,5,One cnty,100.0,1287,217,128,89,6,2,4,116,25,40,24,0,116,5,6,0,14,17,31,0,8,219,24,2,13,0,9,195,120,10,0,65,0,0,0,0,3,179,1,104,4,3,356,0,4,0
06,023,134943,11,One cnty,100.0,7142,890,442,448,4,7,42,389,218,157,65,8,501,13,20,2,70,73,199,3,28,1460,164,55,71,0,38,1296,413,56,0,827,0,0,0,0,0,1135,30,1195,28,49,1441,0,1,4
06,025,180066,12,One cnty,95.8993,7310,990,461,529,2,6,41,411,233,239,46,10,669,23,39,1,113,127,193,4,39,1681,199,35,67,0,97,1482,498,31,0,953,0,0,0,0,4,794,9,211,35,34,2336,0,6,1
06,027,18086,4,One cnty,100.0,744,145,113,32,0,0,3,110,13,13,6,0,63,6,3,0,5,10,9,0,4,72,7,0,2,0,5,65,27,0,0,38,0,0,0,0,0,110,2,110,4,0,201,0,0,0
06,029,884443,18,One cnty,99.9505,43459,6350,3256,3094,50,46,418,2742,1493,1123,452,26,3771,159,212,19,1069,615,1080,297,272,9475,658,143,109,0,406,8817,3107,128,0,5582,2,0,0,2,7,4168,157,3083,90,103,12312,0,40,178
06,031,149661,10,One cnty,100.0,7579,996,521,475,7,19,36,459,224,166,78,7,399,15,37,3,71,73,150,10,69,1805,83,15,25,0,43,1722,1289,66,0,367,17,0,0,17,0,886,10,567,21,2,2316,0,51,81
06,033,64121,5,One cnty,100.0,4042,548,306,242,3,6,21,276,88,97,51,6,329,10,11,1,32,38,97,0,21,1101,264,11,210,0,43,837,448,49,0,340,0,0,0,0,1,361,4,338,31,10,1108,0,0,1
06,035,30483,6,One cnty,100.0,958,201,111,90,2,2,9,98,32,34,23,1,62,4,6,1,15,6,14,0,8,177,17,4,6,0,7,160,24,6,0,130,0,0,0,0,1,158,3,3,2,5,291,0,0,1
06,037,10170868,108,One cnty,99.0914,254215,60322,27628,32694,379,604,5216,21429,12321,14268,5838,267,14126,1726,1649,199,1824,4208,6880,4147,2250,40353,7609,2249,1777,0,3583,32744,20195,840,0,11709,190,3,0,187,29,27560,3792,8821,483,1153,73973,0,460,70
06,039,154726,6,One cnty,100.0,4476,639,413,226,5,12,38,358,66,101,54,5,375,23,37,2,46,57,120,3,49,950,97,24,46,0,27,853,104,30,0,719,0,0,0,0,6,969,8,108,71,3,1010,0,0,1
06,041,261129,15,One cnty,99.6934,6732,1145,482,663,2,22,62,396,330,235,82,16,569,24,42,9,107,109,84,63,44,1184,88,24,40,0,24,1096,388,57,0,651,0,0,0,0,1,1156,89,568,35,138,1331,0,2,31
06,043,17271,2,One cnty,100.0,592,87,64,23,0,3,1,60,7,9,6,1,28,2,1,0,4,3,7,0,5,148,38,0,31,0,7,110,73,4,0,33,0,0,0,0,0,69,0,54,0,3,181,0,0,0
06,045,87021,8,One cnty,100.0,4432,686,402,284,7,11,31,353,99,127,52,6,358,11,15,0,49,61,61,0,27,876,111,12,63,0,36,765,425,26,0,314,0,0,0,0,2,578,9,534,9,14,1142,0,0,0
06,047,268999,13,One cnty,100.0,10212,1842,920,922,14,32,109,765,340,412,144,26,965,24,22,5,236,137,304,12,89,1675,150,32,61,0,57,1525,733,98,0,694,1,0,0,1,3,1240,79,481,62,11,2703,0,2,319
06,049,8766,4,One cnty,100.0,407,53,38,15,0,2,2,34,5,5,5,0,35,0,2,0,3,4,6,0,4,60,3,0,0,0,3,57,26,8,0,23,0,0,0,0,1,42,1,37,4,0,155,0,0,0
06,051,13749,4,One cnty,96.4494,341,66,51,15,1,0,0,50,7,6,2,0,41,2,0,1,3,1,3,0,2,55,5,0,5,0,0,50,11,4,0,34,0,0,0,0,2,88,3,12,1,0,59,0,0,0
06,053,434506,19,One cnty,100.0,12330,2473,1202,1271,23,34,159,986,444,521,289,17,927,46,60,26,74,143,292,21,112,1870,195,53,50,0,92,1675,745,106,0,824,1,0,0,1,1,2184,68,733,110,36,3151,0,1,0
06,055,142635,10,One cnty,99.823,4333,751,383,368,4,7,37,335,135,200,28,5,305,14,28,5,49,52,70,0,26,729,56,13,16,0,27,673,259,36,0,377,0,0,0,0,1,741,12,339,12,10,1187,0,0,0
06,057,98225,7,One cnty,100.0,2878,364,177,187,4,2,11,160,37,107,36,7,209,21,29,0,28,59,40,0,29,508,64,18,30,0,16,444,74,30,0,340,0,0,0,0,2,357,18,320,16,25,806,0,0,47
06,059,3179276,46,One cnty,99.8979,81121,13808,5924,7884,69,206,884,4764,3072,3713,1023,76,5093,426,591,35,1345,1394,1752,503,623,22431,1764,596,264,0,904,20667,8232,531,0,11903,8,3,0,5,7,10826,608,4963,376,201,15491,0,130,508
06,061,378046,9,One cnty,100.0,8613,1623,665,958,4,13,77,571,376,460,114,8,466,58,76,9,85,83,159,12,54,1680,209,53,59,0,97,1471,676,53,0,742,5,0,0,5,1,1301,96,746,30,8,2122,0,0,0
06,063,17999,4,One cnty,100.0,870,106,74,32,1,2,3,68,13,10,9,0,46,0,3,0,15,11,16,0,1,288,13,0,10,0,3,275,236,17,0,22,0,0,0,0,0,135,6,99,4,0,134,0,0,5
06,065,2377824,42,One cnty,100.0,51905,11328,5610,5718,76,140,736,4658,2116,2920,635,47,3644,204,235,74,1446,760,1146,228,381,9896,1214,284,323,0,607,8682,4756,268,0,3658,4,0,0,4,19,8300,112,4168,135,56,9706,0,45,17
06,067,1507393,20,One cnty,99.9907,38435,9127,4929,4198,55,53,714,4107,1370,2099,654,75,2642,198,290,43,861,587,1321,219,437,6771,1272,301,455,0,516,5499,2457,223,0,2819,0,0,0,0,17,4566,187,3208,147,40,7774,0,0,0
06,069,59056,6,One cnty,100.0,1921,271,180,91,1,6,10,163,53,14,20,4,165,3,7,1,19,23,71,0,21,455,65,8,27,0,30,390,161,31,0,198,0,0,0,0,0,217,16,114,19,2,517,0,0,0
